"","Date","NDMI"
"230","18-Jul-08",-0.190460148591649
"231","18-Jul-93",0.0298457759410366
"232","18-Jul-97",0.242087317898413
"233","18-Jun-02",0.1992825025389
"234","18-Jun-06",-0.143887143273121
"235","18-Jun-07",-0.207684155075566
"236","18-Jun-93",-0.0259244822377112
"237","18-Jun-97",-0.0425417887834654
"238","18-May-03",-0.253308277691528
"239","18-May-04",-0.33054685403535
"240","18-May-05",-0.194596342137812
"241","18-May-09",-0.33541894853671
"242","18-May-94",0.083024183552286
"243","18-May-96",-0.097036447041429
"244","18-May-99",-0.226704669271944
"245","19-Aug-02",0.0244581908331913
"246","19-Aug-04",-0.110591009689554
"247","19-Aug-07",0.098996237881971
"248","19-Aug-08",-0.22037195782517
"249","19-Aug-93",0.136723718952605
"250","19-Aug-97",0.00866192311007611
"251","19-Aug-98",-0.0375373594306923
"252","19-Jul-01",-0.110894483379917
"253","19-Jul-03",0.0115374539906097
"254","19-Jul-05",0.0751817139739534
"255","19-Jul-09",-0.156739653059677
"256","19-Jul-10",-0.0898292246547466
"257","19-Jul-94",0.000176212506964751
"258","19-Jul-95",0.0173735355850564
"259","19-Jul-99",-0.03654216362666
"260","19-Jun-00",-0.144430338079737
"261","19-Jun-03",-0.175431275355438
"262","19-Jun-04",0.217132486884789
"263","19-Jun-05",-0.156124207642731
"264","19-Jun-99",-0.0520242720334241
"265","19-May-01",-0.146562580498225
"266","19-May-02",-0.0248976577845053
"267","19-May-06",-0.270100019169568
"268","19-May-08",-0.209524241034353
"269","19-May-10",0.283988059976512
"270","19-May-95",-0.0964130814011108
"271","19-May-97",-0.0780501072177464
"272","2-Aug-01",0.0486743916013425
"273","2-Aug-05",-0.204234795906364
"274","2-Aug-06",-0.203046399718999
"275","2-Aug-10",-0.0647802410444648
"276","2-Aug-95",0.0914705332996786
"277","2-Aug-96",0.017626174840208
"278","2-Aug-99",-0.0626779531463954
"279","2-Jul-02",-0.0572054856031388
"280","2-Jul-04",0.0618264919672817
"281","2-Jul-07",-0.22633497179998
"282","2-Jul-08",-0.197707119092857
"283","2-Jul-98",-0.0737940181109993
"284","2-Jun-07",-0.295871638142475
"285","2-Jun-08",-0.139902026710028
"286","2-Jun-93",-0.105352999650522
"287","2-Jun-97",0.119785105472007
"288","2-May-00",-0.193200670930619
"289","2-May-04",-0.0501237367824533
"290","2-May-05",-0.372234042713653
"291","2-May-09",-0.199213341816117
"292","2-May-96",-0.0900838466021223
"293","2-May-98",-0.0135127013245987
"294","2-Sep-00",-0.248511617758804
"295","2-Sep-02",-0.0828466411813275
"296","2-Sep-04",-0.237874336822147
"297","2-Sep-07",-0.275901615926562
"298","2-Sep-08",-0.0266136143269902
"299","2-Sep-09",-0.160966213718989
"300","20-Aug-01",-0.107192523395129
"301","20-Aug-03",-0.0830541771172774
"302","20-Aug-05",-0.226059796026244
"303","20-Aug-09",-0.161777716584725
"304","20-Aug-96",0.0308265784871436
"305","20-Aug-99",-0.0125208737047274
"306","20-Jul-02",-0.0470238656761292
"307","20-Jul-06",-0.186181063977668
"308","20-Jul-07",-0.320555718711206
"309","20-Jul-08",-0.0903597860236252
"310","20-Jul-93",-0.00533364064320407
"311","20-Jul-97",0.0162246144647399
"312","20-Jun-01",-0.104813998930304
"313","20-Jun-02",-0.160539670168155
"314","20-Jun-06",-0.202358423932494
"315","20-Jun-10",-0.24457790047766
"316","20-May-04",-0.320148692419909
"317","20-May-07",-0.199195525723851
"318","20-May-09",-0.135738289687098
"319","20-May-93",0.17265259034145
"320","20-May-94",-0.0101375994739731
"321","21-Aug-06",-0.191918956567486
"322","21-Aug-07",-0.249391030193031
"323","21-Aug-08",-0.124166482548246
"324","21-Aug-97",-0.0185488667880577
"325","21-Jul-09",-0.216079621340256
"326","21-Jul-98",-0.0276469459764094
"327","21-Jul-99",-0.00641794334937128
"328","21-Jun-00",-0.0921584213560866
"329","21-Jun-03",-0.0299810871786278
"330","21-Jun-07",-0.22249632997556
"331","21-Jun-09",-0.0969134409699905
"332","21-Jun-98",-0.0290000729016099
"333","21-May-01",-0.273582497327582
"334","21-May-05",-0.209066140611652
"335","21-May-06",-0.233829800656607
"336","21-May-95",-0.117231274099502
"337","21-May-96",0.00251648861255089
"338","21-May-97",-0.12872858567803
"339","21-May-99",0.00154089323943837
"340","22-Aug-04",-0.14104787159641
"341","22-Aug-05",-0.0814689525970635
"342","22-Aug-09",-0.205975293255617
"343","22-Aug-96",-0.160916749305678
"344","22-Aug-98",0.0134437684722138
"345","22-Aug-99",0.00119299710102926
"346","22-Jul-01",-0.14754595781081
"347","22-Jul-02",-0.0627789597845866
"348","22-Jul-06",-0.193766085887843
"349","22-Jul-95",-0.145689748773338
"350","22-Jul-97",0.0225487426097908
"351","22-Jun-01",-0.135535483519993
"352","22-Jun-05",-0.194938320345881
"353","22-Jun-06",-0.157669793802278
"354","22-Jun-10",-0.229607820244418
"355","22-Jun-96",-0.0800947183073831
"356","22-Jun-97",-0.106879481094398
"357","22-Jun-99",-0.0324998939115212
"358","22-May-02",-0.195204629337765
"359","22-May-04",-0.32349124668548
"360","22-May-07",-0.0539951048276596
"361","22-May-08",-0.0188578385916602
"362","22-May-09",-0.389208335582683
"363","22-May-93",-0.131690123581329
"364","23-Aug-01",-0.106531216784639
"365","23-Aug-02",-0.185913684186409
"366","23-Aug-06",-0.12578804607269
"367","23-Aug-10",-0.201270328227314
"368","23-Jul-00",-0.0895527737482229
"369","23-Jul-03",-0.0924965434400306
"370","23-Jul-04",-0.180031437897023
"371","23-Jul-07",-0.12955474279989
"372","23-Jul-09",-0.14954478690172
"373","23-Jul-98",-0.0490865058711274
"374","23-Jun-02",-0.0264413176142965
"375","23-Jun-03",0.000391036489283538
"376","23-Jun-04",-0.097660176302571
"377","23-Jun-07",0.0764657093311643
"378","23-Jun-09",-0.232465040072322
"379","23-May-00",-0.0506557209032946
"380","23-May-01",-0.241605646824376
"381","23-May-05",-0.327492278572592
"382","23-May-96",0.105974463520907
"383","23-May-99",-0.109546704855276
"384","24-Aug-00",-0.116484469009882
